HCS_DRUG_CAT,TCGPI_ID,NDC_UPC_HRI,TCGPI_NAME,DRUG_NAME,BUP_INJECTION
NON-OP,66100020000320,55081028400,Ibuprofen Tab 400 MG,Ibuprofen,0
NON-OP,66100565000330,58016044914,Rofecoxib Tab 25 MG,Vioxx,0
NON-OP,66100035002900,64181002500,Ketoprofen Powder,Ketoprofen,0
NON-OP,66100060000315,60687049111,Naproxen Tab 500 MG,Naproxen,0
NON-OP,66100007200630,60429005810,Diclofenac Sodium Tab Delayed Release 75 MG,Diclofenac Sodium,0
NON-OP,66100037100320,33261006521,Ketorolac Tromethamine Tab 10 MG,Ketorolac Tromethamine,0
NON-OP,66100007200610,00028005860,Diclofenac Sodium Tab Delayed Release 25 MG,Voltaren,0
NON-OP,66100575000330,55887067321,Valdecoxib Tab 20 MG,Bextra,0
NON-OP,66100020000320,58016024108,Ibuprofen Tab 400 MG,Ibuprofen,0
NON-OP,66100060000310,49483061750,Naproxen Tab 375 MG,Naproxen,0
NON-OP,66100060100305,00378053701,Naproxen Sodium Tab 275 MG,Naproxen Sodium,0
NON-OP,66100060000315,57866660903,Naproxen Tab 500 MG,Naproxen,0
NON-OP,66100052000330,60505255401,Meloxicam Tab 15 MG,Meloxicam,0
NON-OP,66100010100110,51285080802,Fenoprofen Calcium Cap 300 MG,Fenoprofen Calcium,0
NON-OP,66100060000305,43063060060,Naproxen Tab 250 MG,Naproxen,0
NON-OP,66100055000320,55175278604,Nabumetone Tab 500 MG,Relafen,0
NON-OP,66100055000320,63874060730,Nabumetone Tab 500 MG,Nabumetone,0
NON-OP,66100070000105,00247041410,Piroxicam Cap 10 MG,Piroxicam,0
NON-OP,66100007200620,63874033472,Diclofenac Sodium Tab Delayed Release 50 MG,Diclofenac Sodium,0
NON-OP,66250050100320,51079067088,Methotrexate Sodium Tab 2.5 MG (Antirheumatic),Methotrexate (Anti-Rheumatic),0
NON-OP,66100012002900,37803061317,Flurbiprofen Powder,Flurbiprofen,0
NON-OP,66100007200620,52555020401,Diclofenac Sodium Tab Delayed Release 50 MG,Diclofenac Sodium,0
NON-OP,66100065000320,00378117701,Oxaprozin Tab 600 MG,Oxaprozin,0
NON-OP,66100525000120,55700061360,Celecoxib Cap 100 MG,Celecoxib,0
NON-OP,66100030000105,52959008040,Indomethacin Cap 25 MG,Indomethacin,0
NON-OP,66100052000330,50090098606,Meloxicam Tab 15 MG,Meloxicam,0
NON-OP,66100030000205,00603407020,Indomethacin Cap CR 75 MG,Indomethacin ER,0
NON-OP,66100020000340,65162046610,Ibuprofen Tab 800 MG,Ibuprofen,0
NON-OP,66100060000305,00904774560,Naproxen Tab 250 MG,Naproxen,0
NON-OP,66100020000320,60760079260,Ibuprofen Tab 400 MG,Ibuprofen,0
NON-OP,66100060100305,00247016604,Naproxen Sodium Tab 275 MG,Naproxen Sodium,0
NON-OP,66100060000310,61392029256,Naproxen Tab 375 MG,Naproxen,0
NON-OP,66100090100105,58016061490,Tolmetin Sodium Cap 400 MG,Tolmetin Sodium,0
NON-OP,66100052000330,54458090902,Meloxicam Tab 15 MG,Meloxicam,0
NON-OP,66100008000310,52959047190,Etodolac Tab 400 MG,Etodolac,0
NON-OP,66100037102030,00074379549,Ketorolac Tromethamine Inj 30 MG/ML,Ketorolac Tromethamine,0
NON-OP,66100575000330,54868461904,Valdecoxib Tab 20 MG,Bextra,0
NON-OP,66100525000120,60505384805,Celecoxib Cap 100 MG,Celecoxib,0
NON-OP,66100055000320,47463061460,Nabumetone Tab 500 MG,Nabumetone,0
NON-OP,66100010100105,00777087602,Fenoprofen Calcium Cap 200 MG,Nalfon,0
NON-OP,66100020000340,55048037030,Ibuprofen Tab 800 MG,Ibuprofen,0
NON-OP,66100020000330,00172364670,Ibuprofen Tab 600 MG,Ibuprofen,0
NON-OP,66100060002900,38779054808,Naproxen Powder,Naproxen,0
NON-OP,66100565000350,58016048740,Rofecoxib Tab 50 MG,Vioxx,0
NON-OP,66100080000310,66267019740,Sulindac Tab 200 MG,Sulindac,0
NON-OP,66100008000310,66336087890,Etodolac Tab 400 MG,Etodolac,0
NON-OP,66100007200630,63629153506,Diclofenac Sodium Tab Delayed Release 75 MG,Diclofenac Sodium,0
NON-OP,66100030000110,60346073320,Indomethacin Cap 50 MG,Indomethacin,0
NON-OP,66100055000320,00172409810,Nabumetone Tab 500 MG,Nabumetone,0
NON-OP,66100060000315,47463053690,Naproxen Tab 500 MG,Naproxen,0
NON-OP,66100525000130,71205005530,Celecoxib Cap 200 MG,Celecoxib,0
NON-OP,66100060000310,23490597001,Naproxen Tab 375 MG,Naproxen,0
NON-OP,66100060100310,54868019704,Naproxen Sodium Tab 550 MG,Anaprox DS,0
NON-OP,66100060000305,55045376406,Naproxen Tab 250 MG,Naproxen,0
NON-OP,66100080000305,61392078491,Sulindac Tab 150 MG,Sulindac,0
NON-OP,66100020000340,71550010090,Ibuprofen Tab 800 MG,Ibuprofen,0
NON-OP,66100037100320,63629248801,Ketorolac Tromethamine Tab 10 MG,Ketorolac Tromethamine,0
NON-OP,66100007200630,60429042201,Diclofenac Sodium Tab Delayed Release 75 MG,Diclofenac Sodium,0
NON-OP,66100020000330,60760059730,Ibuprofen Tab 600 MG,Ibuprofen,0
NON-OP,66100037100320,68115019230,Ketorolac Tromethamine Tab 10 MG,Ketorolac Tromethamine,0
NON-OP,66100525000130,58016123260,Celecoxib Cap 200 MG,CeleBREX,0
NON-OP,66100008000310,35356082628,Etodolac Tab 400 MG,Etodolac,0
NON-OP,66100020000320,57480033606,Ibuprofen Tab 400 MG,Ibuprofen,0
NON-OP,66100007200630,58118020106,Diclofenac Sodium Tab Delayed Release 75 MG,Diclofenac Sodium,0
NON-OP,66100060000615,57866660203,Naproxen Tab EC 500 MG,Naproxen DR,0
NON-OP,66100060000310,53746018910,Naproxen Tab 375 MG,Naproxen,0
NON-OP,66109902200630,23490722801,Diclofenac w/ Misoprostol Tab Delayed Release 75-0.2 MG,Arthrotec,0
NON-OP,66100065000320,66267006514,Oxaprozin Tab 600 MG,Daypro,0
NON-OP,66100008000310,55289023912,Etodolac Tab 400 MG,Etodolac,0
NON-OP,66100007100330,60346097515,Diclofenac Potassium Tab 50 MG,Cataflam,0
NON-OP,66100060100305,54348068510,Naproxen Sodium Tab 275 MG,Anaprox,0
NON-OP,66100007200620,60429005710,Diclofenac Sodium Tab Delayed Release 50 MG,Diclofenac Sodium,0
NON-OP,66100020000330,00349842505,Ibuprofen Tab 600 MG,Ibuprofen,0
NON-OP,66100035000103,00332319109,Ketoprofen Cap 25 MG,Ketoprofen,0
NON-OP,66100070000110,52959023221,Piroxicam Cap 20 MG,Piroxicam,0
NON-OP,66100090100320,00781142801,Tolmetin Sodium Tab 600 MG,Tolmetin Sodium,0
NON-OP,66100575000330,52959068352,Valdecoxib Tab 20 MG,Bextra,0
NON-OP,66100052000330,57664051313,Meloxicam Tab 15 MG,Meloxicam,0
NON-OP,66100055000320,21695023015,Nabumetone Tab 500 MG,Nabumetone,0
NON-OP,66100030000110,49884006801,Indomethacin Cap 50 MG,Indomethacin,0
NON-OP,66100035007020,00008082201,Ketoprofen Cap SR 24HR 150 MG,Oruvail,0
NON-OP,66100060000315,54569376002,Naproxen Tab 500 MG,Naproxen,0
NON-OP,66100065000320,54569370206,Oxaprozin Tab 600 MG,Daypro,0
NON-OP,66100020000340,65162057050,Ibuprofen Tab 800 MG,Ibuprofen,0
NON-OP,66100060000315,55370014103,Naproxen Tab 500 MG,Naproxen,0
NON-OP,66100020000320,45802018490,Ibuprofen Tab 400 MG,Ibuprofen,0
NON-OP,66100020000340,51309072191,Ibuprofen Tab 800 MG,Ibuprofen,0
NON-OP,66100060000315,61392029530,Naproxen Tab 500 MG,Naproxen,0
NON-OP,66100030000105,00093058510,Indomethacin Cap 25 MG,Indomethacin,0
NON-OP,66100020000310,51309071891,Ibuprofen Tab 300 MG,Ibuprofen,0
NON-OP,66100020000340,00247006252,Ibuprofen Tab 800 MG,Ibuprofen,0
NON-OP,66100080000310,54569403202,Sulindac Tab 200 MG,Sulindac,0
NON-OP,66100008000320,52959053002,Etodolac Tab 500 MG,Etodolac,0
NON-OP,66100020000340,65162046650,Ibuprofen Tab 800 MG,Ibuprofen,0
NON-OP,66100080000305,58016074360,Sulindac Tab 150 MG,Sulindac,0
NON-OP,66100020000330,57866460500,Ibuprofen Tab 600 MG,Ibuprofen,0
NON-OP,66100010100305,00182131801,Fenoprofen Calcium Tab 600 MG,Fenoprofen Calcium,0
NON-OP,66100030000105,55045116302,Indomethacin Cap 25 MG,Indomethacin,0
NON-OP,66100052000320,49999086815,Meloxicam Tab 7.5 MG,Meloxicam,0
NON-OP,66100052000330,50268052615,Meloxicam Tab 15 MG,Meloxicam,0
NON-OP,66100065000320,68387018030,Oxaprozin Tab 600 MG,Oxaprozin,0
NON-OP,66100020000340,60760013520,Ibuprofen Tab 800 MG,Ibuprofen,0
NON-OP,66100030000110,00093079993,Indomethacin Cap 50 MG,Indomethacin,0
NON-OP,66100070000110,40893012530,Piroxicam Cap 20 MG,Feldene,0
NON-OP,66100052000320,68115080500,Meloxicam Tab 7.5 MG,Mobic,0
NON-OP,66100052000330,72865013801,Meloxicam Tab 15 MG,Meloxicam,0
NON-OP,66100060000615,60346033430,Naproxen Tab EC 500 MG,EC-Naprosyn,0
NON-OP,66101010002900,38779049707,Phenylbutazone Powder,Phenylbutazone,0
NON-OP,66101010000105,00349221801,Phenylbutazone Cap 100 MG,NULL,0
NON-OP,66100035000110,16590013790,Ketoprofen Cap 75 MG,Ketoprofen,0
NON-OP,66100070000110,58864064320,Piroxicam Cap 20 MG,Piroxicam,0
NON-OP,66100007200630,53506017720,Diclofenac Sodium Tab Delayed Release 75 MG,Voltaren,0
NON-OP,66100008000320,68788936009,Etodolac Tab 500 MG,Etodolac,0
NON-OP,66100020001820,71205036772,Ibuprofen Susp 100 MG/5ML,Ibuprofen,0
NON-OP,66100070000105,55289051530,Piroxicam Cap 10 MG,Piroxicam,0
NON-OP,66100060000305,52555048801,Naproxen Tab 250 MG,Naproxen,0
NON-OP,66100020000320,00659041830,Ibuprofen Tab 400 MG,Motrin,0
NON-OP,66100035000110,00403157530,Ketoprofen Cap 75 MG,Orudis,0
NON-OP,66100037102071,60505070601,Ketorolac Tromethamine IM Inj 60 MG/2ML (30 MG/ML),Ketorolac Tromethamine,0
NON-OP,66100010100305,00364231601,Fenoprofen Calcium Tab 600 MG,Fenoprofen Calcium,0
NON-OP,66100007207530,63187099460,Diclofenac Sodium Tab ER 24HR 100 MG,Diclofenac Sodium ER,0
NON-OP,66250050100320,67253058042,Methotrexate Sodium Tab 2.5 MG (Antirheumatic),Rheumatrex,0
NON-OP,66100020000330,00247005845,Ibuprofen Tab 600 MG,Ibuprofen,0
NON-OP,66100008000310,55045249004,Etodolac Tab 400 MG,Etodolac,0
NON-OP,66100020000320,58016024102,Ibuprofen Tab 400 MG,Ibuprofen,0
NON-OP,66100030000110,60346073390,Indomethacin Cap 50 MG,Indomethacin,0
NON-OP,66100052000320,63874110902,Meloxicam Tab 7.5 MG,Mobic,0
NON-OP,66100060000310,00615150439,Naproxen Tab 375 MG,Naproxen,0
NON-OP,66100070000110,58016066630,Piroxicam Cap 20 MG,Piroxicam,0
NON-OP,66100020000340,60687046811,Ibuprofen Tab 800 MG,Ibuprofen,0
NON-OP,66100037102030,21695058810,Ketorolac Tromethamine Inj 30 MG/ML,Ketorolac Tromethamine,0
NON-OP,66100525000120,16590004556,Celecoxib Cap 100 MG,CeleBREX,0
NON-OP,66100020000340,35356069820,Ibuprofen Tab 800 MG,Ibuprofen,0
NON-OP,66100020000330,00247005828,Ibuprofen Tab 600 MG,Ibuprofen,0
NON-OP,66100060000310,33261008021,Naproxen Tab 375 MG,Naproxen,0
NON-OP,66100020000340,61808013005,Ibuprofen Tab 800 MG,Ibuprofen,0
NON-OP,66100020000340,68788707909,Ibuprofen Tab 800 MG,Ibuprofen,0
NON-OP,66100060000315,55289029897,Naproxen Tab 500 MG,Naproxen,0
NON-OP,66100525000110,69097042303,Celecoxib Cap 50 MG,Celecoxib,0
NON-OP,66100020000340,47202288602,Ibuprofen Tab 800 MG,Ibuprofen,0
NON-OP,66100020000320,65162013110,Ibuprofen Tab 400 MG,Ibuprofen,0
NON-OP,66100020000330,00182177205,Ibuprofen Tab 600 MG,Ibuprofen,0
NON-OP,66100080000305,60346004460,Sulindac Tab 150 MG,Sulindac,0
NON-OP,66100055000320,49999010215,Nabumetone Tab 500 MG,Nabumetone,0
NON-OP,66100052000330,57866889001,Meloxicam Tab 15 MG,Mobic,0
NON-OP,66100060000315,54569029401,Naproxen Tab 500 MG,Naprosyn,0
NON-OP,66100070000110,63874036220,Piroxicam Cap 20 MG,Piroxicam,0
NON-OP,66100007207530,55048026160,Diclofenac Sodium Tab ER 24HR 100 MG,Diclofenac Sodium ER,0
NON-OP,66100052000320,18837023960,Meloxicam Tab 7.5 MG,Meloxicam,0
NON-OP,66100052000320,71610018930,Meloxicam Tab 7.5 MG,Meloxicam,0
NON-OP,66100060000315,60760056115,Naproxen Tab 500 MG,Naproxen,0
NON-OP,66100020000340,63874032303,Ibuprofen Tab 800 MG,Ibuprofen,0
NON-OP,66100007200630,00182261901,Diclofenac Sodium Tab Delayed Release 75 MG,Diclofenac Sodium,0
NON-OP,66100060000315,33358025560,Naproxen Tab 500 MG,Naproxen,0
NON-OP,66100020000330,16590012560,Ibuprofen Tab 600 MG,Ibuprofen,0
NON-OP,66100080000305,53489047805,Sulindac Tab 150 MG,Sulindac,0
NON-OP,66100020000320,58657068050,Ibuprofen Tab 400 MG,Ibuprofen,0
NON-OP,66100035000105,66336085630,Ketoprofen Cap 50 MG,Ketoprofen,0
NON-OP,66100020000340,42254006342,Ibuprofen Tab 800 MG,Ibuprofen,0
NON-OP,66100020000330,61808043090,Ibuprofen Tab 600 MG,Ibuprofen,0
NON-OP,66100020000340,53506011821,Ibuprofen Tab 800 MG,Ibuprofen,0
NON-OP,66100037102015,00074202349,Ketorolac Tromethamine Inj 15 MG/ML,Ketorolac Tromethamine,0
NON-OP,66100037102015,00641604101,Ketorolac Tromethamine Inj 15 MG/ML,Ketorolac Tromethamine,0
NON-OP,66100525000110,42806072060,Celecoxib Cap 50 MG,Celecoxib,0
NON-OP,66100065000320,54569521202,Oxaprozin Tab 600 MG,Oxaprozin,0
NON-OP,66100030002900,58597831907,Indomethacin Powder,Indomethacin,0
NON-OP,66100070000110,33261009660,Piroxicam Cap 20 MG,Piroxicam,0
NON-OP,66100052000330,43063039615,Meloxicam Tab 15 MG,Meloxicam,0
NON-OP,66101010000105,00105011299,Phenylbutazone Cap 100 MG,NULL,0
NON-OP,66100525000130,68788927303,Celecoxib Cap 200 MG,Celecoxib,0
NON-OP,66100020001820,10768701901,Ibuprofen Susp 100 MG/5ML,Ibuprofen,0
NON-OP,66100030000110,11845013404,Indomethacin Cap 50 MG,Indomethacin,0
NON-OP,66100037100320,58118031405,Ketorolac Tromethamine Tab 10 MG,Ketorolac Tromethamine,0
NON-OP,66100060000315,43063034406,Naproxen Tab 500 MG,Naproxen,0
NON-OP,66100007200630,33261003721,Diclofenac Sodium Tab Delayed Release 75 MG,Diclofenac Sodium,0
NON-OP,66100060100310,21695009020,Naproxen Sodium Tab 550 MG,Naproxen Sodium,0
NON-OP,66100007100330,63629410803,Diclofenac Potassium Tab 50 MG,Diclofenac Potassium,0
NON-OP,66100007200630,16590007330,Diclofenac Sodium Tab Delayed Release 75 MG,Diclofenac Sodium,0
NON-OP,66100030000105,52246022290,Indomethacin Cap 25 MG,Indomethacin,0
NON-OP,66100030000110,63874039401,Indomethacin Cap 50 MG,Indomethacin,0
NON-OP,66100008000310,58016111100,Etodolac Tab 400 MG,Etodolac,0
NON-OP,66100030000105,00093079805,Indomethacin Cap 25 MG,Indomethacin,0
NON-OP,66100052000320,43353012730,Meloxicam Tab 7.5 MG,Meloxicam,0
NON-OP,66100060000305,00228252150,Naproxen Tab 250 MG,Naproxen,0
NON-OP,66100007200630,50090054503,Diclofenac Sodium Tab Delayed Release 75 MG,Diclofenac Sodium,0
NON-OP,66100007200630,00615450753,Diclofenac Sodium Tab Delayed Release 75 MG,Diclofenac Sodium,0
NON-OP,66100055000330,00440584405,Nabumetone Tab 750 MG,Nabumetone,0
NON-OP,66100007200630,60760078910,Diclofenac Sodium Tab Delayed Release 75 MG,Diclofenac Sodium,0
NON-OP,66100030000105,51079019056,Indomethacin Cap 25 MG,Indomethacin,0
NON-OP,66100030000110,00093403005,Indomethacin Cap 50 MG,Indomethacin,0
NON-OP,66100060100310,00440785420,Naproxen Sodium Tab 550 MG,Naproxen Sodium,0
NON-OP,66100080000305,00839762112,Sulindac Tab 150 MG,Sulindac,0
NON-OP,66100037102071,00409379619,Ketorolac Tromethamine IM Inj 60 MG/2ML (30 MG/ML),Ketorolac Tromethamine,0
NON-OP,66100055000320,71335123403,Nabumetone Tab 500 MG,Nabumetone,0
NON-OP,66100060000610,68788707209,Naproxen Tab EC 375 MG,Naproxen,0
NON-OP,66100007207530,52959047220,Diclofenac Sodium Tab ER 24HR 100 MG,Voltaren-XR,0
NON-OP,66100007200620,10544018821,Diclofenac Sodium Tab Delayed Release 50 MG,Diclofenac Sodium,0
NON-OP,66100037102071,23490579325,Ketorolac Tromethamine IM Inj 60 MG/2ML (30 MG/ML),Ketorolac Tromethamine,0
NON-OP,66100055000320,57866633302,Nabumetone Tab 500 MG,Nabumetone,0
NON-OP,66100035002900,51552030799,Ketoprofen Powder,Ketoprofen,0
NON-OP,66100060000315,00781116505,Naproxen Tab 500 MG,Naproxen,0
NON-OP,66100060000310,33261008012,Naproxen Tab 375 MG,Naproxen,0
NON-OP,6610990440B130,69176001003,Diclofenac Tab 75MG & Ranitid Tab 150MG & Lido-Prilo Cr THPK,Inflammation Reduction Pack,0
NON-OP,66109902440640,55111070160,Naproxen-Esomeprazole Magnesium Tab DR 500-20 MG,Naproxen-Esomeprazole,0
NON-OP,66100020000320,42582011118,Ibuprofen Tab 400 MG,Ibuprofen,0
NON-OP,66100040100110,54124079125,Meclofenamate Sodium Cap 100 MG,Meclomen,0
NON-OP,66100060000315,55048063660,Naproxen Tab 500 MG,Naproxen,0
NON-OP,66100020000330,61919062860,Ibuprofen Tab 600 MG,Ibuprofen,0
NON-OP,66100020000340,00440762804,Ibuprofen Tab 800 MG,Ibuprofen,0
NON-OP,66100008000130,53002108703,Etodolac Cap 300 MG,Etodolac,0
NON-OP,66100020000320,65162046410,Ibuprofen Tab 400 MG,Ibuprofen,0
NON-OP,66100060100310,66336082660,Naproxen Sodium Tab 550 MG,Naproxen Sodium,0
NON-OP,66100020002900,00395803843,Ibuprofen Powder,Ibuprofen,0
NON-OP,66100060102900,62991290402,Naproxen Sodium Powder,Naproxen Sodium,0
NON-OP,66100008007520,54868197800,Etodolac Tab ER 24HR 400 MG,Etodolac ER,0
NON-OP,66100065000320,54569521203,Oxaprozin Tab 600 MG,Oxaprozin,0
NON-OP,66100080000305,58016074315,Sulindac Tab 150 MG,Sulindac,0
NON-OP,66100035000110,63874041828,Ketoprofen Cap 75 MG,Ketoprofen,0
NON-OP,66100055000320,55289061130,Nabumetone Tab 500 MG,Nabumetone,0
NON-OP,66100052000330,68387048190,Meloxicam Tab 15 MG,Meloxicam,0
NON-OP,66100020000340,54569333202,Ibuprofen Tab 800 MG,Ibuprofen,0
NON-OP,66100020001820,60346042404,Ibuprofen Susp 100 MG/5ML,Childrens Advil,0
NON-OP,66100012002900,00395805343,Flurbiprofen Powder,Flurbiprofen,0
NON-OP,66100008007540,52959082115,Etodolac Tab ER 24HR 600 MG,Etodolac ER,0
NON-OP,66100055000320,52959065020,Nabumetone Tab 500 MG,Nabumetone,0
NON-OP,66100030000205,51655052824,Indomethacin Cap ER 75 MG,Indomethacin ER,0
NON-OP,66100525000130,68115007007,Celecoxib Cap 200 MG,CeleBREX,0
NON-OP,66100007200630,21695003930,Diclofenac Sodium Tab Delayed Release 75 MG,Diclofenac Sodium,0
NON-OP,66100060000305,00093014701,Naproxen Tab 250 MG,Naproxen,0
NON-OP,66100030000110,49999010021,Indomethacin Cap 50 MG,Indomethacin,0
NON-OP,66100060100310,68387054530,Naproxen Sodium Tab 550 MG,Naproxen Sodium,0
NON-OP,66100020000340,43063085821,Ibuprofen Tab 800 MG,Ibuprofen,0
NON-OP,66100007207530,61919046860,Diclofenac Sodium Tab ER 24HR 100 MG,Diclofenac Sodium ER,0
NON-OP,66100052000330,60760041907,Meloxicam Tab 15 MG,Meloxicam,0
NON-OP,66100020000320,60429009290,Ibuprofen Tab 400 MG,Ibuprofen,0
NON-OP,66100060000305,60429013360,Naproxen Tab 250 MG,Naproxen,0
NON-OP,66100030000105,55700037860,Indomethacin Cap 25 MG,Indomethacin,0
NON-OP,66100008000130,00615133053,Etodolac Cap 300 MG,Etodolac,0
NON-OP,66100020000340,33358018821,Ibuprofen Tab 800 MG,Ibuprofen,0
NON-OP,66100030000105,00093402993,Indomethacin Cap 25 MG,Indomethacin,0
NON-OP,66100010100305,54274084930,Fenoprofen Calcium Tab 600 MG,Fenoprofen Calcium,0
NON-OP,66100007200620,18837037760,Diclofenac Sodium Tab Delayed Release 50 MG,Diclofenac Sodium,0
NON-OP,66100525000130,57866760205,Celecoxib Cap 200 MG,CeleBREX,0
NON-OP,66100525000130,68115007060,Celecoxib Cap 200 MG,CeleBREX,0
NON-OP,66100008000310,63874040201,Etodolac Tab 400 MG,Etodolac,0
NON-OP,66100060000610,00781164601,Naproxen Tab EC 375 MG,Naproxen DR,0
NON-OP,66100008000310,60346087820,Etodolac Tab 400 MG,Lodine,0
NON-OP,66100030000105,21695052260,Indomethacin Cap 25 MG,Indomethacin,0
NON-OP,66100060000305,00677151501,Naproxen Tab 250 MG,Naproxen,0
NON-OP,66100020000340,54348082530,Ibuprofen Tab 800 MG,Ibuprofen,0
NON-OP,66100007100330,54868319900,Diclofenac Potassium Tab 50 MG,Cataflam,0
NON-OP,66100020000340,53746013710,Ibuprofen Tab 800 MG,Ibuprofen,0
NON-OP,66100080000310,00440843160,Sulindac Tab 200 MG,Sulindac,0
NON-OP,66100012000310,00009017008,Flurbiprofen Tab 50 MG,Ansaid,0
NON-OP,66100020000340,54569333201,Ibuprofen Tab 800 MG,Ibuprofen,0
NON-OP,66100037100320,58177030104,Ketorolac Tromethamine Tab 10 MG,Ketorolac Tromethamine,0
NON-OP,66100020000340,58016024324,Ibuprofen Tab 800 MG,Ibuprofen,0
NON-OP,66100060000310,00403143930,Naproxen Tab 375 MG,Naprosyn,0
NON-OP,66100010100105,00349882101,Fenoprofen Calcium Cap 200 MG,Fenoprofen Calcium,0
NON-OP,66100030000110,00879050801,Indomethacin Cap 50 MG,Indomethacin,0
NON-OP,66100037100320,54868228503,Ketorolac Tromethamine Tab 10 MG,Toradol Oral,0
NON-OP,66100065000320,60760009214,Oxaprozin Tab 600 MG,Oxaprozin,0
NON-OP,66100020000330,54569707400,Ibuprofen Tab 600 MG,Ibuprofen,0
NON-OP,66280050000310,49884088805,Leflunomide Tab 10 MG,Leflunomide,0
NON-OP,66100060000315,18837010190,Naproxen Tab 500 MG,Naproxen,0
NON-OP,66450060002120,61755000101,Rilonacept For Inj 220 MG,Arcalyst,0
NON-OP,66100007200630,63629153502,Diclofenac Sodium Tab Delayed Release 75 MG,Diclofenac Sodium,0
NON-OP,66100012002900,46144011910,Flurbiprofen Powder,Flurbiprofen,0
NON-OP,66100060000315,53746019005,Naproxen Tab 500 MG,Naproxen,0
NON-OP,66100020000340,00440762821,Ibuprofen Tab 800 MG,Ibuprofen,0
NON-OP,66100020000330,53258080305,Ibuprofen Tab 600 MG,Ibuprofen,0
NON-OP,66100007200620,49999023328,Diclofenac Sodium Tab Delayed Release 50 MG,Diclofenac Sodium,0
NON-OP,66100060107540,55289030430,Naproxen Sodium Tab ER 24HR 500 MG (Base Equiv),Naprelan,0
NON-OP,66100052000330,53489062101,Meloxicam Tab 15 MG,Meloxicam,0
NON-OP,66100008007540,54569635001,Etodolac Tab ER 24HR 600 MG,Etodolac ER,0
NON-OP,66100525000130,53217031160,Celecoxib Cap 200 MG,Celecoxib,0
NON-OP,66100070000110,49999007410,Piroxicam Cap 20 MG,Piroxicam,0
NON-OP,66100060000315,54569376003,Naproxen Tab 500 MG,Naproxen,0
NON-OP,66100020000320,00615252512,Ibuprofen Tab 400 MG,Ibuprofen,0
NON-OP,66100030000105,60346068425,Indomethacin Cap 25 MG,Indomethacin,0
NON-OP,66100012000315,55175073601,Flurbiprofen Tab 100 MG,Ansaid,0
NON-OP,66100060000305,00904606940,Naproxen Tab 250 MG,Naproxen,0
NON-OP,66100030000110,00228224650,Indomethacin Cap 50 MG,Indomethacin,0
NON-OP,66100525000130,54569467206,Celecoxib Cap 200 MG,CeleBREX,0
NON-OP,66100575000320,68115046030,Valdecoxib Tab 10 MG,Bextra,0
NON-OP,66100007200620,54569215506,Diclofenac Sodium Tab Delayed Release 50 MG,Voltaren,0
NON-OP,66100030000110,47202248102,Indomethacin Cap 50 MG,Indomethacin,0
NON-OP,66100020000330,00580079501,Ibuprofen Tab 600 MG,Ibuprofen,0
NON-OP,66100020000340,63874032312,Ibuprofen Tab 800 MG,Ibuprofen,0
NON-OP,66100060107550,59630077703,Naproxen Sodium Tab ER 24HR 750 MG (Base Equiv),Naprelan,0
NON-OP,66100007200620,00228274306,Diclofenac Sodium Tab Delayed Release 50 MG,Diclofenac Sodium,0
NON-OP,66100052000320,00440584160,Meloxicam Tab 7.5 MG,Meloxicam,0
NON-OP,66100090100320,54124035020,Tolmetin Sodium Tab 600 MG,Tolectin,0
NON-OP,66100010100305,54868077503,Fenoprofen Calcium Tab 600 MG,Fenoprofen Calcium,0
NON-OP,66100055000330,53002127102,Nabumetone Tab 750 MG,Nabumetone,0
NON-OP,66100037100320,55289098515,Ketorolac Tromethamine Tab 10 MG,Toradol Oral,0
NON-OP,66100055000330,63874068790,Nabumetone Tab 750 MG,Nabumetone,0
NON-OP,66100080000310,00006094268,Sulindac Tab 200 MG,Clinoril,0
NON-OP,66100010100305,00719135310,Fenoprofen Calcium Tab 600 MG,Fenoprofen Calcium,0
NON-OP,66100070000105,61392039839,Piroxicam Cap 10 MG,Piroxicam,0
NON-OP,66100012002900,45861001995,Flurbiprofen Powder,Flurbiprofen,0
NON-OP,66100035000105,00005328543,Ketoprofen Cap 50 MG,Ketoprofen,0
NON-OP,66100037102070,00033244450,Ketorolac Tromethamine IM Inj 30 MG/ML,Toradol IM,0
NON-OP,66100008000320,58016037540,Etodolac Tab 500 MG,Etodolac,0
NON-OP,66100007200620,52959043630,Diclofenac Sodium Tab Delayed Release 50 MG,Diclofenac Sodium,0
NON-OP,66101020000305,00814562514,Oxyphenbutazone Tab 100 MG,NULL,0
NON-OP,66100020000320,00093049101,Ibuprofen Tab 400 MG,Ibuprofen,0
NON-OP,66100020000330,42254003440,Ibuprofen Tab 600 MG,Ibuprofen,0
NON-OP,66100020000340,69238110305,Ibuprofen Tab 800 MG,Ibuprofen,0
NON-OP,66100070000110,55289005220,Piroxicam Cap 20 MG,Piroxicam,0
NON-OP,66100037102030,63323016243,Ketorolac Tromethamine Inj 30 MG/ML,Ketorolac Tromethamine,0
NON-OP,66100060000310,53217026260,Naproxen Tab 375 MG,Naproxen,0
NON-OP,66100008000310,57866026204,Etodolac Tab 400 MG,Etodolac,0
NON-OP,66100020000320,00009075026,Ibuprofen Tab 400 MG,Motrin,0
NON-OP,66100010100305,00777215903,Fenoprofen Calcium Tab 600 MG,NULL,0
NON-OP,66100035000110,58016038012,Ketoprofen Cap 75 MG,Ketoprofen,0
